,precision,recall,f1-score,support
AppleiCloud,0.9807692307692307,0.5748792270531401,0.7248730964467005,621.0
AppleiTunes,0.7642857142857142,0.7642857142857142,0.7642857142857142,140.0
Dropbox,0.9723502304147466,0.9149051490514906,0.9427534208321698,1845.0
FTP_DATA,0.9333333333333333,0.875,0.9032258064516129,32.0
Facebook,0.6952980377637912,0.939,0.7989789406509253,2000.0
GMail,0.9603841536614646,0.4,0.5647723261560184,2000.0
Github,0.9698058950395398,0.9977810650887574,0.9835946044476851,1352.0
GoogleDrive,0.7360323886639676,0.909,0.8134228187919462,2000.0
GoogleHangoutDuo,0.9984709480122325,0.9994897959183674,0.9989801121876595,1960.0
GoogleServices,0.7088342916884475,0.7036844836533471,0.7062499999999999,1927.0
Instagram,0.9204269771955361,0.9485,0.9342526471312486,2000.0
MS_OneDrive,0.9843400447427293,0.9513513513513514,0.9675645959318306,925.0
NetFlix,0.943502824858757,0.5422077922077922,0.6886597938144331,308.0
Skype,0.7266214177978884,0.9771805273833671,0.8334775086505192,1972.0
Snapchat,0.5675675675675675,0.525,0.5454545454545455,40.0
SoundCloud,1.0,0.08333333333333333,0.15384615384615385,36.0
Spotify,0.984,0.9634464751958225,0.9736147757255937,766.0
Steam,0.9836065573770492,0.9230769230769231,0.9523809523809524,130.0
TeamViewer,0.8947368421052632,0.9910313901345291,0.9404255319148936,223.0
Telegram,0.9710144927536232,0.9403508771929825,0.9554367201426024,285.0
Twitter,0.9195075757575758,0.9908163265306122,0.9538310412573673,1960.0
WhatsApp,0.9628975265017667,0.5742887249736565,0.7194719471947194,1898.0
Wikipedia,0.9961538461538462,0.9522058823529411,0.9736842105263158,272.0
YouTube,0.6744952616398846,0.8499480789200415,0.7521249712841718,1926.0
eBay,0.71875,0.22115384615384615,0.3382352941176471,104.0
accuracy,0.8432377816031734,0.8432377816031734,0.8432377816031734,0.8432377816031734
macro avg,0.8786874063233583,0.7804766785543207,0.795343901184937,26722.0
weighted avg,0.8653351500458257,0.8432377816031734,0.8349082047339845,26722.0
