,precision,recall,f1-score,support
AppleiCloud,0.8720112517580872,0.998389694041868,0.9309309309309309,621.0
AppleiTunes,0.8,0.08571428571428572,0.15483870967741936,140.0
Dropbox,0.8514205868653936,0.9907859078590786,0.9158316633266533,1845.0
FTP_DATA,0.7692307692307693,0.9375,0.8450704225352113,32.0
Facebook,0.9828788839568802,0.775,0.8666480290746437,2000.0
GMail,0.9317571198280494,0.867,0.8982128982128982,2000.0
Github,0.9480994152046783,0.959319526627219,0.9536764705882353,1352.0
GoogleDrive,0.85068093385214,0.8745,0.8624260355029587,2000.0
GoogleHangoutDuo,0.9989806320081549,1.0,0.9994900560938297,1960.0
GoogleServices,0.77079107505071,0.7887908666320705,0.7796870992562195,1927.0
Instagram,0.9150141643059491,0.969,0.9412336085478389,2000.0
MS_OneDrive,0.9942594718714122,0.9362162162162162,0.9643652561247216,925.0
NetFlix,0.7229437229437229,0.5422077922077922,0.6196660482374768,308.0
Skype,0.913509060955519,0.5623732251521298,0.6961707470182046,1972.0
Snapchat,1.0,0.075,0.13953488372093023,40.0
SoundCloud,0.36666666666666664,0.6111111111111112,0.45833333333333326,36.0
Spotify,0.9671302149178256,0.9986945169712794,0.9826589595375723,766.0
Steam,0.9302325581395349,0.9230769230769231,0.9266409266409267,130.0
TeamViewer,0.9525862068965517,0.9910313901345291,0.9714285714285715,223.0
Telegram,0.9405940594059405,1.0,0.9693877551020408,285.0
Twitter,0.950199203187251,0.9734693877551021,0.9616935483870969,1960.0
WhatsApp,0.7880067567567568,0.9831401475237092,0.8748241912798874,1898.0
Wikipedia,0.9487179487179487,0.9522058823529411,0.9504587155963302,272.0
YouTube,0.7489805165382872,0.8582554517133957,0.7999032180014517,1926.0
eBay,0.470873786407767,0.9326923076923077,0.6258064516129033,104.0
accuracy,0.8823815582665968,0.8823815582665968,0.8823815582665968,0.8823815582665968
macro avg,0.8554226002186399,0.8234189853112782,0.8035567411907314,26722.0
weighted avg,0.8899650047224335,0.8823815582665968,0.8778487264671819,26722.0
