,precision,recall,f1-score,support
AppleiCloud,0.9494097807757167,0.9066022544283414,0.9275123558484349,621.0
AppleiTunes,0.8846153846153846,0.4928571428571429,0.6330275229357798,140.0
Dropbox,0.8407703147017379,0.9701897018970189,0.9008555611474585,1845.0
FTP_DATA,1.0,0.96875,0.9841269841269841,32.0
Facebook,0.7372292603187577,0.902,0.811333483247133,2000.0
GMail,0.8877600387034349,0.9175,0.9023850504057045,2000.0
Github,0.9543509272467903,0.9896449704142012,0.971677559912854,1352.0
GoogleDrive,0.7679863771817795,0.902,0.8296160036790067,2000.0
GoogleHangoutDuo,0.9969481180061037,1.0,0.9984717269485481,1960.0
GoogleServices,0.9066115702479339,0.5692786715101193,0.6993943257889704,1927.0
Instagram,0.9044792228818133,0.838,0.8699714508175447,2000.0
MS_OneDrive,0.9600431965442765,0.961081081081081,0.9605618584548892,925.0
NetFlix,0.953125,0.3961038961038961,0.5596330275229358,308.0
Skype,0.8552904564315352,0.8362068965517241,0.8456410256410256,1972.0
Snapchat,0.6666666666666666,0.05,0.09302325581395349,40.0
SoundCloud,1.0,0.05555555555555555,0.10526315789473684,36.0
Spotify,0.9854304635761589,0.9712793733681462,0.9783037475345168,766.0
Steam,1.0,0.9153846153846154,0.9558232931726908,130.0
TeamViewer,0.9906103286384976,0.9461883408071748,0.9678899082568807,223.0
Telegram,0.9813432835820896,0.9228070175438596,0.9511754068716094,285.0
Twitter,0.9687174139728885,0.9479591836734694,0.9582258896338318,1960.0
WhatsApp,0.9093183239524703,0.7660695468914647,0.8315699170717757,1898.0
Wikipedia,0.9961389961389961,0.9485294117647058,0.9717514124293786,272.0
YouTube,0.6728624535315985,0.8457943925233645,0.7494824016563147,1926.0
eBay,0.8620689655172413,0.4807692307692308,0.6172839506172839,104.0
accuracy,0.8688346680637676,0.8688346680637676,0.8688346680637676,0.8688346680637676
macro avg,0.9052710617292751,0.7800220513250045,0.8029600110972097,26722.0
weighted avg,0.8786895767598003,0.8688346680637676,0.8655138048083731,26722.0
