src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
192.168.128.11,17.248.137.114,443,6,0.0002806159159591,1.6474578736441686e-05,0.0,0.0404870624048706,0.01518387707625,0.0251361199889665,AppleiCloud
17.248.137.114,192.168.128.11,443,6,0.0002302489566844,1.1431483094363655e-05,0.0082191780821917,0.0187975646879756,0.0121104660818121,0.0208090147268083,AppleiCloud
192.168.128.25,17.248.184.17,443,6,0.0001726867175133,9.330776125564625e-06,0.0,0.043455098934551,0.0134222605349662,0.031500594055133,AppleiCloud
17.248.184.17,192.168.128.25,443,6,0.0001582961577205,2.1461717700105536e-05,0.0082191780821917,0.1097412480974125,0.0399266497089707,0.0835442865582894,AppleiCloud
192.168.128.3,17.248.137.210,443,6,0.0002086631169952,2.6241350647983463e-05,0.0082191780821917,0.0555555555555555,0.0371185952499683,0.0579620525732344,AppleiCloud
17.248.137.210,192.168.128.3,443,6,0.0001511008778241,1.500105287153493e-05,0.0082191780821917,0.0717275494672755,0.0280482806768328,0.0595279729994839,AppleiCloud
192.168.121.24,17.248.137.182,443,6,0.0001367103180313,7.521510190172782e-06,0.0082191780821917,0.0555555555555555,0.0136009592698992,0.0371249977256506,AppleiCloud
17.248.137.182,192.168.121.24,443,6,0.0001798819974096,5.924413327101376e-05,0.0082191780821917,0.0550989345509893,0.1035621110992323,0.0758171553639671,AppleiCloud
192.168.128.153,17.248.137.84,443,6,0.0001223197582385,6.421028848027229e-06,0.0082191780821917,0.0471080669710806,0.0127099168785845,0.0323615914124926,AppleiCloud
17.248.137.84,192.168.128.153,443,6,0.0001223197582385,2.5420652697908817e-05,0.0082191780821917,0.0550989345509893,0.0626487368682072,0.0755968279380221,AppleiCloud
192.168.128.25,17.248.184.100,443,6,0.0001726867175133,9.335439182099138e-06,0.0,0.043455098934551,0.0134310851638518,0.0313630838024868,AppleiCloud
17.248.184.100,192.168.128.25,443,6,0.0001511008778241,2.127053238219042e-05,0.0082191780821917,0.0610730593607306,0.041530909692758,0.069321619827686,AppleiCloud
192.168.121.104,17.248.137.101,443,6,0.0001582961577205,8.416817044799673e-06,0.0,0.0407534246575342,0.01309306351246,0.0299452495712301,AppleiCloud
17.248.137.101,192.168.121.104,443,6,0.0001295150381349,1.4702617253325966e-05,0.0082191780821917,0.1097412480974125,0.0324305111545042,0.0817504730734943,AppleiCloud
192.168.125.40,17.248.137.203,443,6,0.0001079291984458,6.94795423642743e-06,0.0082191780821917,0.0481354642313546,0.0164082943341241,0.0350925301188319,AppleiCloud
17.248.137.203,192.168.125.40,443,6,8.634335875665563e-05,1.631836634253543e-05,0.0082191780821917,0.0550989345509893,0.0553151497206772,0.0713262167965922,AppleiCloud
192.168.125.99,17.248.184.49,443,6,0.0001439055979277,8.015794182831378e-06,0.0,0.0377473363774733,0.0138567684503741,0.029348852704237,AppleiCloud
17.248.184.49,192.168.125.99,443,6,0.0001798819974096,2.2536552231311256e-05,0.0082191780821917,0.0610730593607306,0.0367664586157048,0.0647675646743913,AppleiCloud
192.168.128.186,17.248.137.37,443,6,8.634335875665563e-05,7.962169032684455e-06,0.0082191780821917,0.046917808219178,0.024904120944909,0.0463776913689421,AppleiCloud
17.248.137.37,192.168.128.186,443,6,7.19527989638797e-05,4.266696729081274e-06,0.0082191780821917,0.0426560121765601,0.0143400219390665,0.0361474327730551,AppleiCloud
192.168.128.95,17.248.137.145,443,6,2.1585839689163908e-05,1.004888683187994e-06,0.0082191780821917,0.0100076103500761,0.0085764361981724,0.0121858162771443,AppleiCloud
17.248.137.145,192.168.128.95,443,6,2.878111958555188e-05,1.3923886812061953e-05,0.0082191780821917,0.1097412480974125,0.1282218577074685,0.1221124469329278,AppleiCloud
192.168.128.3,17.248.137.5,443,6,0.0001654914376169,1.1876804993409845e-05,0.0082191780821917,0.0555555555555555,0.0191843755080562,0.0423134649080307,AppleiCloud
17.248.137.5,192.168.128.3,443,6,0.0001439055979277,2.698277663697136e-05,0.0082191780821917,0.1097412480974125,0.0565879327287778,0.0946693434903784,AppleiCloud
192.168.128.46,17.248.184.8,443,6,0.0001798819974096,1.0508197900529675e-05,0.0,0.0555555555555555,0.0148788334159888,0.0366980364881423,AppleiCloud
17.248.184.8,192.168.128.46,443,6,0.0001367103180313,2.16668921876242e-05,0.0082191780821917,0.1097412480974125,0.0470628489254055,0.0886764143978242,AppleiCloud
192.168.121.75,17.248.137.237,443,6,0.0001726867175133,1.3818968040035365e-05,0.0,0.0555555555555555,0.0219159658373364,0.0421308615151638,AppleiCloud
17.248.137.237,192.168.121.75,443,6,0.0001439055979277,2.3452842840343466e-05,0.0082191780821917,0.1097412480974125,0.048635261220653,0.1035041423927859,AppleiCloud
192.168.127.11,17.248.184.8,443,6,0.0001654914376169,1.1046780930266165e-05,0.0,0.0426940639269406,0.0175481422281679,0.0364945523877155,AppleiCloud
17.248.184.8,192.168.127.11,443,6,0.0001798819974096,2.3359581709653165e-05,0.0,0.0610730593607306,0.0382640999627742,0.0676712227392627,AppleiCloud
192.168.128.25,17.248.184.69,443,6,0.0001295150381349,8.54271957123158e-06,0.0,0.0434931506849315,0.0170919127865893,0.0353140305970067,AppleiCloud
17.248.184.69,192.168.128.25,443,6,0.0001007339185494,3.557912135834986e-06,0.0082191780821917,0.0210426179604261,0.0071038262528914,0.0154804773846507,AppleiCloud
192.168.122.70,17.248.184.20,443,6,0.0001367103180313,3.5112815704898358e-06,0.0,0.0095509893455098,0.0041144832179013,0.0061686709527633,AppleiCloud
17.248.184.20,192.168.122.70,443,6,0.0001726867175133,3.86730593690006e-05,0.0082191780821917,0.0610730593607306,0.0689512377974745,0.078834936594287,AppleiCloud
192.168.128.25,17.248.137.142,443,6,7.19527989638797e-05,2.5879963766558547e-06,0.0,0.0201293759512937,0.0071198710276693,0.0167828943553006,AppleiCloud
17.248.137.142,192.168.128.25,443,6,5.756223917110376e-05,2.4108002283442827e-06,0.0082191780821917,0.0209284627092846,0.0087510903078559,0.0189883840019528,AppleiCloud
192.168.128.199,17.248.137.176,443,6,0.0002014678370988,1.0603790559487231e-05,0.0,0.0409436834094368,0.0130391499276382,0.0283447722140681,AppleiCloud
17.248.137.176,192.168.128.199,443,6,0.0001726867175133,2.959408829629979e-05,0.0082191780821917,0.0550989345509893,0.0517696853572514,0.071434811037476,AppleiCloud
192.168.122.104,17.248.137.6,443,6,0.0001223197582385,6.696149183563618e-06,0.0082191780821917,0.0431126331811263,0.0134330461949443,0.0308278999435265,AppleiCloud
17.248.137.6,192.168.122.104,443,6,0.0001151244783422,3.528768032494267e-05,0.0082191780821917,0.0550989345509893,0.0940536733036348,0.0737716323753249,AppleiCloud
192.168.121.75,17.248.137.112,443,6,0.0001367103180313,6.227512001844854e-06,0.0,0.0256088280060882,0.0105399161252138,0.0200727829569566,AppleiCloud
17.248.137.112,192.168.121.75,443,6,0.0001295150381349,1.9652451764713696e-05,0.0082191780821917,0.1097412480974125,0.0447559632092428,0.0877036346073779,AppleiCloud
192.168.127.31,17.248.137.171,443,6,0.0001726867175133,1.0648089596565126e-05,0.0,0.0396879756468797,0.0159152181951424,0.0277602755343419,AppleiCloud
17.248.137.171,192.168.127.31,443,6,0.0001511008778241,1.2674187660811918e-05,0.0082191780821917,0.0519406392694064,0.0230443149752033,0.0521226010198974,AppleiCloud
192.168.122.104,17.248.137.6,443,6,0.0001007339185494,6.358077584811276e-06,0.0082191780821917,0.045662100456621,0.0159358089995523,0.0346547177669147,AppleiCloud
17.248.137.6,192.168.122.104,443,6,0.0001007339185494,2.311477124159112e-05,0.0082191780821917,0.0550989345509893,0.0687879821630913,0.0752511915231986,AppleiCloud
192.168.128.3,17.248.137.228,443,6,0.0001654914376169,8.395833290394355e-06,0.0,0.036986301369863,0.0123223073099888,0.0274480487091531,AppleiCloud
