,precision,recall,f1-score,support
AppleiCloud,0.9859894921190894,0.9066022544283414,0.9446308724832214,621.0
AppleiTunes,0.8738738738738738,0.6928571428571428,0.7729083665338645,140.0
Dropbox,0.818346957311535,0.9766937669376694,0.8905361996540647,1845.0
FTP_DATA,1.0,0.78125,0.8771929824561403,32.0
Facebook,1.0,0.001,0.0019980019980019984,2000.0
GMail,1.0,0.05,0.09523809523809523,2000.0
Github,0.9836431226765799,0.9785502958579881,0.9810901001112347,1352.0
GoogleDrive,0.8566229985443959,0.5885,0.6976882039122703,2000.0
GoogleHangoutDuo,0.9722222222222222,1.0,0.9859154929577464,1960.0
GoogleServices,0.5217391304347826,0.7472755578619616,0.6144655429912523,1927.0
Instagram,0.6315440689198144,0.953,0.7596652052610601,2000.0
MS_OneDrive,0.9899216125419933,0.9556756756756757,0.9724972497249724,925.0
NetFlix,0.8378378378378378,0.4025974025974026,0.543859649122807,308.0
Skype,0.6856922483609719,0.9016227180527383,0.7789704271631983,1972.0
Snapchat,1.0,0.35,0.5185185185185185,40.0
SoundCloud,0.25,0.05555555555555555,0.0909090909090909,36.0
Spotify,0.9644670050761421,0.9921671018276762,0.978120978120978,766.0
Steam,0.9752066115702479,0.9076923076923077,0.9402390438247011,130.0
TeamViewer,0.7700348432055749,0.9910313901345291,0.8666666666666666,223.0
Telegram,0.9949238578680203,0.6877192982456141,0.8132780082987552,285.0
Twitter,0.915279138099902,0.9535714285714286,0.9340329835082459,1960.0
WhatsApp,0.7746537977339488,0.9726027397260274,0.8624153235225415,1898.0
Wikipedia,1.0,0.9522058823529411,0.975517890772128,272.0
YouTube,0.5026346604215457,0.891484942886812,0.6428304005990266,1926.0
eBay,0.8775510204081632,0.41346153846153844,0.5620915032679737,104.0
accuracy,0.7569044233216077,0.7569044233216077,0.7569044233216077,0.7569044233216077
macro avg,0.8472873799690656,0.724124679988934,0.7240510719046624,26722.0
weighted avg,0.822729752454559,0.7569044233216077,0.7062049206952214,26722.0
