src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
17.248.137.171,192.168.121.31,443,6,0.0001726867175133,2.28140040951149e-05,0.0082191780821917,0.0550989345509893,0.038938674957619,0.0643101488881217,AppleiCloud
192.168.122.9,17.248.137.73,443,6,0.0002950064757519,4.854241852430171e-05,0.0082191780821917,0.0555555555555555,0.0503739232255259,0.0575403565836078,AppleiCloud
17.248.137.73,192.168.122.9,443,6,0.0003022017556482,5.386063450191613e-05,0.0082191780821917,0.0754566210045662,0.0549512719066507,0.0732338851378564,AppleiCloud
192.168.128.25,17.248.184.17,443,6,0.0002086631169952,1.2163582970282518e-05,0.0,0.0433789954337899,0.0149172997416545,0.0323718917616592,AppleiCloud
17.248.184.17,192.168.128.25,443,6,0.0001942725572024,2.332227725737704e-05,0.0082191780821917,0.0610730593607306,0.0351527515798951,0.0635923633890553,AppleiCloud
192.168.125.40,17.248.184.107,443,6,6.475751906749172e-05,4.970818265793048e-06,0.0082191780821917,0.046917808219178,0.0195465529815583,0.040576536739685,AppleiCloud
17.248.184.107,192.168.125.40,443,6,9.35386386530436e-05,1.925376043101266e-05,0.0082191780821917,0.0550989345509893,0.0609687306382575,0.0720019186001851,AppleiCloud
192.168.128.3,17.248.184.17,443,6,0.0001295150381349,1.8626579327120385e-05,0.0082191780821917,0.0555555555555555,0.0422014653780074,0.0632143504663584,AppleiCloud
17.248.184.17,192.168.128.3,443,6,0.0001079291984458,6.190207549568734e-06,0.0082191780821917,0.0620243531202435,0.014167665906145,0.044327883756553,AppleiCloud
192.168.128.3,17.248.184.22,443,6,0.0003022017556482,2.75516695341822e-05,0.0,0.0555555555555555,0.0260044369172875,0.0477855488857921,AppleiCloud
17.248.184.22,192.168.128.3,443,6,0.0002302489566844,3.718787586275755e-05,0.0082191780821917,0.0695966514459665,0.0490368582341714,0.072926290939102,AppleiCloud
192.168.128.3,17.248.137.142,443,6,0.0001079291984458,5.910424157497831e-06,0.0,0.0388508371385083,0.0133403569481219,0.0298969614326315,AppleiCloud
17.248.137.142,192.168.128.3,443,6,8.634335875665563e-05,2.0820547426609714e-06,0.0082191780821917,0.0060121765601217,0.0035043958940697,0.0045814594487126,AppleiCloud
192.168.127.21,17.248.184.78,443,6,6.475751906749172e-05,7.341982513593953e-06,0.0,0.0528919330289193,0.0307648624523511,0.0561581951089919,AppleiCloud
17.248.184.78,192.168.127.21,443,6,7.19527989638797e-05,1.6691410865296636e-05,0.0,0.1092846270928462,0.0677791666386856,0.1207227099920403,AppleiCloud
192.168.128.199,17.248.137.232,443,6,0.0005180601525399,2.7486386742698983e-05,0.0,0.0414383561643835,0.0134620922513363,0.0237812226287409,AppleiCloud
17.248.137.232,192.168.128.199,443,6,0.0004964743128507,0.0001041516992266,0.0082191780821917,0.1097412480974125,0.0660444680724765,0.0840289799119575,AppleiCloud
192.168.128.11,17.248.137.114,443,6,0.0001942725572024,5.82648913987656e-06,0.0,0.0201293759512937,0.0055902448165134,0.0124220805212146,AppleiCloud
17.248.137.114,192.168.128.11,443,6,0.000187077277306,4.324751782935987e-05,0.0,0.1097412480974125,0.0715326051676027,0.0914657299631358,AppleiCloud
192.168.122.97,17.248.137.197,443,6,0.0002086631169952,1.4089425319037236e-05,0.0,0.0385844748858447,0.0179544428571286,0.034287114445013,AppleiCloud
17.248.137.197,192.168.122.97,443,6,0.0001942725572024,2.778482236090795e-05,0.0082191780821917,0.1097412480974125,0.0426930818020329,0.0808231351202315,AppleiCloud
192.168.127.31,17.248.137.204,443,6,0.0001798819974096,1.1583032431735395e-05,0.0,0.0555555555555555,0.0168346766415621,0.0398626673293374,AppleiCloud
17.248.137.204,192.168.127.31,443,6,0.0001654914376169,2.2904933697537943e-05,0.0082191780821917,0.0610730593607306,0.0409242164568744,0.0696673181809783,AppleiCloud
192.168.128.199,17.248.137.176,443,6,0.0001942725572024,1.047555650478807e-05,0.0,0.0408675799086758,0.0134457403463807,0.0287123380450994,AppleiCloud
17.248.137.176,192.168.128.199,443,6,0.0001654914376169,2.941922367625548e-05,0.0082191780821917,0.0550989345509893,0.0537658899534205,0.0722081719260785,AppleiCloud
192.168.121.32,17.248.137.5,443,6,0.0001439055979277,8.470442194946596e-06,0.0,0.0420091324200913,0.0148810557333118,0.0327595498993426,AppleiCloud
17.248.137.5,192.168.121.32,443,6,0.0001223197582385,5.276248468803783e-06,0.0082191780821917,0.0375951293759512,0.0097009635547308,0.0253944216944276,AppleiCloud
