,precision,recall,f1-score,support
AppleiCloud,0.9694041867954911,0.9694041867954911,0.9694041867954911,621.0
AppleiTunes,0.8984375,0.8214285714285714,0.8582089552238805,140.0
Dropbox,0.8609397247271001,0.9831978319783198,0.9180161943319838,1845.0
FTP_DATA,0.8611111111111112,0.96875,0.911764705882353,32.0
Facebook,0.0,0.0,0.0,2000.0
GMail,0.996116504854369,0.2565,0.4079522862823062,2000.0
Github,0.9767272727272728,0.9933431952662722,0.984965163182985,1352.0
GoogleDrive,0.8071748878923767,0.9,0.851063829787234,2000.0
GoogleHangoutDuo,0.9939117199391172,0.9994897959183674,0.99669295344696,1960.0
GoogleServices,0.6462395543175488,0.8427607680332122,0.7315315315315315,1927.0
Instagram,0.6124922311995028,0.9855,0.7554618627826755,2000.0
MS_OneDrive,0.9292307692307692,0.9794594594594594,0.9536842105263158,925.0
NetFlix,0.8493150684931506,0.6038961038961039,0.7058823529411765,308.0
Skype,0.8133755083596927,0.9127789046653144,0.8602150537634408,1972.0
Snapchat,1.0,0.325,0.4905660377358491,40.0
SoundCloud,0.6666666666666666,0.05555555555555555,0.10256410256410256,36.0
Spotify,0.9845360824742269,0.9973890339425587,0.9909208819714658,766.0
Steam,0.9758064516129032,0.9307692307692308,0.952755905511811,130.0
TeamViewer,0.8308270676691729,0.9910313901345291,0.9038854805725971,223.0
Telegram,0.9854545454545455,0.9508771929824561,0.9678571428571427,285.0
Twitter,0.9495155532891382,0.95,0.9497577148686559,1960.0
WhatsApp,0.8239683933274803,0.9889357218124342,0.8989463601532567,1898.0
Wikipedia,1.0,0.9705882352941176,0.9850746268656716,272.0
YouTube,0.7005056398288604,0.935098650051921,0.8009784300644874,1926.0
eBay,0.9571428571428572,0.6442307692307693,0.7701149425287356,104.0
accuracy,0.820559838335454,0.820559838335454,0.820559838335454,0.820559838335454
macro avg,0.843555971884534,0.7982393838885874,0.7887305964868844,26722.0
weighted avg,0.7847895138661886,0.820559838335454,0.7786413456556375,26722.0
