src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
17.248.184.51,192.168.127.8,443,6,0.0001511008778241,3.552083315166842e-05,0.0082191780821917,0.1097412480974125,0.0721764390934008,0.0929474624091898,AppleiCloud
192.168.125.40,17.248.184.107,443,6,0.0001079291984458,7.1647863652823804e-06,0.0082191780821917,0.0475266362252663,0.017049458776592,0.034560501684553,AppleiCloud
17.248.184.107,192.168.125.40,443,6,5.0366959274715785e-05,1.5693516766910415e-05,0.0082191780821917,0.1013318112633181,0.0889495014701135,0.1038556127580774,AppleiCloud
192.168.128.199,17.248.137.114,443,6,0.000187077277306,1.0526850126667735e-05,0.0,0.0409436834094368,0.0141970302669008,0.0290685488999032,AppleiCloud
17.248.137.114,192.168.128.199,443,6,0.0001798819974096,3.183701848940153e-05,0.0082191780821917,0.0610730593607306,0.0536902300672824,0.0758106747358206,AppleiCloud
192.168.121.32,17.248.184.24,443,6,0.000187077277306,1.27464650370969e-05,0.0,0.0439117199391172,0.0180864037431873,0.0398659619505411,AppleiCloud
17.248.184.24,192.168.121.32,443,6,0.0001726867175133,2.319404320267788e-05,0.0082191780821917,0.1097412480974125,0.0396578822117937,0.0827078677215826,AppleiCloud
192.168.121.24,17.248.184.116,443,6,0.0001798819974096,1.0349653978356165e-05,0.0,0.0412480974124809,0.014590335934888,0.0300289093216793,AppleiCloud
17.248.184.116,192.168.121.24,443,6,0.0001582961577205,2.2772036586304263e-05,0.0082191780821917,0.0610730593607306,0.0426219983132809,0.0706012324699556,AppleiCloud
192.168.121.97,17.248.137.145,443,6,0.0004604979133688,3.079948841047193e-05,0.0,0.0555555555555555,0.018073518770182,0.0346820451855617,AppleiCloud
17.248.137.145,192.168.121.97,443,6,0.000446107353576,0.0001019437419575,0.0082191780821917,0.1106544901065449,0.0722148797173349,0.0998543745218119,AppleiCloud
192.168.128.25,17.248.137.142,443,6,9.35386386530436e-05,5.182987338113483e-06,0.0,0.0309741248097412,0.0134181633811133,0.0267351729548305,AppleiCloud
17.248.137.142,192.168.128.25,443,6,5.756223917110376e-05,3.926293602061675e-06,0.0082191780821917,0.0208523592085235,0.0167177691714724,0.0246334895756667,AppleiCloud
192.168.122.92,17.248.184.56,443,6,0.0001439055979277,6.885002973211477e-06,0.0082191780821917,0.0368721461187214,0.0113091821346667,0.0248277053160581,AppleiCloud
17.248.184.56,192.168.122.92,443,6,0.0001151244783422,1.933536392036667e-05,0.0082191780821917,0.0610730593607306,0.0496580035758117,0.0757370428143802,AppleiCloud
192.168.121.32,17.248.137.72,443,6,0.0002374442365808,3.01699757783124e-05,0.0082191780821917,0.0489345509893455,0.0376993336969585,0.0557646198443739,AppleiCloud
17.248.137.72,192.168.121.32,443,6,0.000223053676788,5.040064655330596e-05,0.0082191780821917,0.1097412480974125,0.0702419776568168,0.1001104990707427,AppleiCloud
