src_ip,dst_ip,server_port,prot,p_count,b_count,max_size,min_size,abyte_count,sbyte_count,Unnamed: 10
162.125.5.3,192.168.122.115,443,6,9.35386386530436e-05,1.314282484253068e-05,0.0,0.0754566210045662,0.0403175232209908,0.0693078848754654,Dropbox
192.168.127.5,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.5.3,192.168.127.5,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.127.21,162.125.5.4,443,6,8.634335875665563e-05,5.898766516161543e-06,0.0,0.0423515981735159,0.0173947011695386,0.0365321974555056,Dropbox
162.125.5.4,192.168.127.21,443,6,0.000187077277306,0.0001100364765732,0.0,0.2732115677321157,0.188565160235195,0.1811085519667975,Dropbox
192.168.122.46,162.125.5.7,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.125.36,162.125.34.6,443,6,6.475751906749172e-05,3.0612966149091328e-06,0.0,0.0215753424657534,0.0105123391599464,0.0191559559231678,Dropbox
162.125.34.6,192.168.125.36,443,6,7.19527989638797e-05,1.0158468660441044e-05,0.0,0.0754566210045662,0.0396807460199889,0.0743542690685526,Dropbox
192.168.122.46,162.125.34.129,443,6,0.0006763563102604,0.000122745637158,0.0,0.0401445966514459,0.0567632641728514,0.0469332826103785,Dropbox
162.125.34.129,192.168.122.46,443,6,0.000669161030364,2.7847773624123905e-05,0.0,0.0097792998477929,0.009650764355484,0.013860472382968,Dropbox
192.168.127.21,162.125.34.6,443,6,5.756223917110376e-05,3.7607550950863913e-06,0.0,0.0196727549467275,0.0158475627106965,0.0221488333136038,Dropbox
162.125.34.6,192.168.127.21,443,6,7.19527989638797e-05,1.0573480692012884e-05,0.0,0.0754566210045662,0.0414657277738503,0.0742814468884516,Dropbox
192.168.125.28,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.5.3,192.168.125.28,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.127.5,162.125.5.3,443,6,7.195279896387969e-06,1.4921780910448173e-07,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Dropbox
162.125.5.3,192.168.127.5,443,6,3.597639948193985e-05,6.341756886940474e-07,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Dropbox
192.168.125.36,162.125.34.6,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.125.36,162.125.248.4,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
162.125.248.4,192.168.125.36,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
192.168.121.26,162.125.5.3,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.128.95,162.125.34.129,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
192.168.125.216,162.125.18.133,443,6,0.0004245215138868,0.0001832254804107,0.0,0.0875570776255707,0.1401387835949337,0.1049191239830965,Dropbox
162.125.18.133,192.168.125.216,443,6,0.0005468412721254,3.156656121039966e-05,0.0,0.1300989345509893,0.0150405484907843,0.0450898702975067,Dropbox
192.168.125.4,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.5.3,192.168.125.4,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.122.118,162.125.18.133,443,6,0.0003813498345085,9.141222877436586e-05,0.0,0.0381278538812785,0.075759030435474,0.0360424923782841,Dropbox
162.125.18.133,192.168.122.118,443,6,0.000539645992229,2.9540463146152867e-05,0.0,0.0754566210045662,0.0140352239013195,0.0330112842263798,Dropbox
192.168.121.92,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.5.3,192.168.121.92,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.128.7,162.125.5.7,443,6,5.0366959274715785e-05,2.933062560209969e-06,0.0,0.0231735159817351,0.013485136015776,0.0221551095288687,Dropbox
162.125.5.7,192.168.128.7,443,6,9.35386386530436e-05,1.8274518558764496e-05,0.0,0.1001902587519026,0.0576594948061652,0.0930525126474307,Dropbox
192.168.121.105,162.125.34.129,443,6,7.914807886026766e-05,2.690583620415186e-06,0.0,0.0196727549467275,0.0065633177336496,0.0160168634554067,Dropbox
162.125.34.129,192.168.121.105,443,6,0.0001151244783422,3.774744264689936e-06,0.0,0.0113394216133942,0.0063524350576209,0.0106067565334544,Dropbox
192.168.125.216,162.125.18.133,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.121.92,162.125.5.3,443,6,2.1585839689163908e-05,3.077617312779936e-07,0.0,0.0004566210045662,0.0003309235832092,0.0005914033907038,Dropbox
162.125.5.3,192.168.121.92,443,6,1.439055979277594e-05,2.1450060058769245e-07,0.0,0.0004566210045662,0.0004412314442789,0.0006438384618526,Dropbox
192.168.128.3,162.125.18.133,443,6,0.0003237875953374,9.733897362973448e-05,0.0082191780821917,0.0555555555555555,0.0957975813407953,0.0622975947380653,Dropbox
162.125.18.133,192.168.128.3,443,6,0.0003813498345085,2.2452617213689983e-05,0.0082191780821917,0.0759132420091324,0.0153409636442258,0.0380169391528202,Dropbox
192.168.122.84,162.125.5.3,443,6,8.634335875665563e-05,7.122818856471744e-06,0.0,0.0371765601217656,0.0218494417144368,0.0341778113489691,Dropbox
162.125.5.3,192.168.122.84,443,6,0.0001007339185494,2.01187574181652e-05,0.0,0.1092846270928462,0.0593382753944398,0.0982477018153941,Dropbox
192.168.122.80,162.125.5.3,443,6,8.634335875665563e-05,3.5112815704898358e-06,0.0,0.0217275494672755,0.0087058358018817,0.0176472382565569,Dropbox
162.125.5.3,192.168.122.80,443,6,0.0001367103180313,5.683799609920399e-05,0.0,0.1569634703196347,0.1302625531372588,0.1334014168070337,Dropbox
192.168.127.11,162.125.5.3,443,6,0.0004892790329543,5.617817359957011e-05,0.0,0.0324961948249619,0.0341714569623019,0.0360733605330652,Dropbox
162.125.5.3,192.168.127.11,443,6,0.0004676931932652,6.360875418731985e-05,0.0082191780821917,0.0977168949771689,0.0412517973809696,0.0741835365668079,Dropbox
192.168.122.46,162.125.33.7,443,6,5.756223917110376e-05,3.751428982017361e-06,0.0,0.021917808219178,0.0157985369885373,0.022523982191028,Dropbox
162.125.33.7,192.168.122.46,443,6,7.19527989638797e-05,1.0158468660441044e-05,0.0,0.0546423135464231,0.0396807460199889,0.0608028124530092,Dropbox
192.168.128.46,162.125.5.1,443,6,7.195279896387969e-06,1.212394698973914e-07,0.0,0.0004566210045662,0.0006618471664184,0.0006828938136065,Dropbox
162.125.5.1,192.168.128.46,443,6,0.0,2.7978339207090334e-08,0.0082191780821917,0.0004566210045662,0.0013236943328369,0.0,Dropbox
192.168.128.3,162.125.34.137,443,6,0.0,0.0,0.0,0.0,0.0,0.0,Dropbox
192.168.125.57,162.125.34.137,443,6,2.878111958555188e-05,8.719915719543152e-07,0.0,0.0067732115677321,0.0047211764537849,0.0077120990932699,Dropbox
